3997.61072,0.00412
3996.18555,0.00411
3994.76038,0.00414
3993.33520,0.00417
3991.91003,0.00416
3990.48486,0.00411
3989.05968,0.00405
3987.63451,0.00401
3986.20934,0.00400
3984.78416,0.00401
3983.35899,0.00403
3981.93382,0.00403
3980.50865,0.00401
3979.08347,0.00395
3977.65830,0.00384
3976.23313,0.00372
3974.80795,0.00367
3973.38278,0.00372
3971.95761,0.00381
3970.53243,0.00384
3969.10726,0.00376
3967.68209,0.00362
3966.25691,0.00349
3964.83174,0.00340
3963.40657,0.00332
3961.98139,0.00325
3960.55622,0.00321
3959.13105,0.00322
3957.70587,0.00321
3956.28070,0.00314
3954.85553,0.00301
3953.43036,0.00289
3952.00518,0.00283
3950.58001,0.00282
3949.15484,0.00280
3947.72966,0.00272
3946.30449,0.00259
3944.87932,0.00240
3943.45414,0.00218
3942.02897,0.00197
3940.60380,0.00181
3939.17862,0.00169
3937.75345,0.00159
3936.32828,0.00146
3934.90310,0.00133
3933.47793,0.00118
3932.05276,0.00100
3930.62758,0.00078
3929.20241,0.00054
3927.77724,0.00032
3926.35207,0.00012
3924.92689,-0.00006
3923.50172,-0.00024
3922.07655,-0.00043
3920.65137,-0.00068
3919.22620,-0.00100
3917.80103,-0.00130
3916.37585,-0.00153
3914.95068,-0.00171
3913.52551,-0.00192
3912.10033,-0.00220
3910.67516,-0.00258
3909.24999,-0.00300
3907.82481,-0.00341
3906.39964,-0.00373
3904.97447,-0.00399
3903.54929,-0.00422
3902.12412,-0.00448
3900.69895,-0.00476
3899.27378,-0.00506
3897.84860,-0.00541
3896.42343,-0.00578
3894.99826,-0.00609
3893.57308,-0.00631
3892.14791,-0.00645
3890.72274,-0.00662
3889.29756,-0.00690
3887.87239,-0.00723
3886.44722,-0.00751
3885.02204,-0.00774
3883.59687,-0.00795
3882.17170,-0.00810
3880.74652,-0.00814
3879.32135,-0.00818
3877.89618,-0.00832
3876.47100,-0.00855
3875.04583,-0.00878
3873.62066,-0.00896
3872.19548,-0.00903
3870.77031,-0.00894
3869.34514,-0.00882
3867.91997,-0.00884
3866.49479,-0.00893
3865.06962,-0.00896
3863.64445,-0.00892
3862.21927,-0.00892
3860.79410,-0.00897
3859.36893,-0.00905
3857.94375,-0.00917
3856.51858,-0.00929
3855.09341,-0.00926
3853.66823,-0.00897
3852.24306,-0.00869
3850.81789,-0.00864
3849.39271,-0.00873
3847.96754,-0.00881
3846.54237,-0.00886
3845.11719,-0.00885
3843.69202,-0.00879
3842.26685,-0.00867
3840.84168,-0.00850
3839.41650,-0.00828
3837.99133,-0.00808
3836.56616,-0.00798
3835.14098,-0.00797
3833.71581,-0.00795
3832.29064,-0.00784
3830.86546,-0.00768
3829.44029,-0.00754
3828.01512,-0.00743
3826.58994,-0.00735
3825.16477,-0.00729
3823.73960,-0.00718
3822.31442,-0.00690
3820.88925,-0.00654
3819.46408,-0.00634
3818.03890,-0.00626
3816.61373,-0.00607
3815.18856,-0.00577
3813.76339,-0.00556
3812.33821,-0.00551
3810.91304,-0.00551
3809.48787,-0.00548
3808.06269,-0.00533
3806.63752,-0.00512
3805.21235,-0.00499
3803.78717,-0.00491
3802.36200,-0.00472
3800.93683,-0.00442
3799.51165,-0.00414
3798.08648,-0.00392
3796.66131,-0.00371
3795.23613,-0.00353
3793.81096,-0.00342
3792.38579,-0.00334
3790.96061,-0.00325
3789.53544,-0.00317
3788.11027,-0.00311
3786.68510,-0.00301
3785.25992,-0.00284
3783.83475,-0.00265
3782.40958,-0.00247
3780.98440,-0.00229
3779.55923,-0.00209
3778.13406,-0.00194
3776.70888,-0.00192
3775.28371,-0.00199
3773.85854,-0.00205
3772.43336,-0.00204
3771.00819,-0.00198
3769.58302,-0.00192
3768.15784,-0.00185
3766.73267,-0.00175
3765.30750,-0.00164
3763.88232,-0.00161
3762.45715,-0.00168
3761.03198,-0.00175
3759.60681,-0.00174
3758.18163,-0.00168
3756.75646,-0.00167
3755.33129,-0.00171
3753.90611,-0.00174
3752.48094,-0.00168
3751.05577,-0.00154
3749.63059,-0.00150
3748.20542,-0.00156
3746.78025,-0.00160
3745.35507,-0.00153
3743.92990,-0.00147
3742.50473,-0.00158
3741.07955,-0.00180
3739.65438,-0.00200
3738.22921,-0.00209
3736.80403,-0.00204
3735.37886,-0.00189
3733.95369,-0.00173
3732.52851,-0.00164
3731.10334,-0.00161
3729.67817,-0.00165
3728.25300,-0.00170
3726.82782,-0.00174
3725.40265,-0.00175
3723.97748,-0.00172
3722.55230,-0.00166
3721.12713,-0.00160
3719.70196,-0.00155
3718.27678,-0.00152
3716.85161,-0.00146
3715.42644,-0.00139
3714.00126,-0.00130
3712.57609,-0.00120
3711.15092,-0.00111
3709.72574,-0.00109
3708.30057,-0.00113
3706.87540,-0.00120
3705.45022,-0.00125
3704.02505,-0.00127
3702.59988,-0.00127
3701.17471,-0.00127
3699.74953,-0.00128
3698.32436,-0.00131
3696.89919,-0.00138
3695.47401,-0.00148
3694.04884,-0.00157
3692.62367,-0.00161
3691.19849,-0.00164
3689.77332,-0.00168
3688.34815,-0.00179
3686.92297,-0.00196
3685.49780,-0.00217
3684.07263,-0.00239
3682.64745,-0.00262
3681.22228,-0.00283
3679.79711,-0.00300
3678.37193,-0.00311
3676.94676,-0.00316
