3997.61072,0.00267
3996.18555,0.00279
3994.76038,0.00289
3993.33520,0.00291
3991.91003,0.00286
3990.48486,0.00279
3989.05968,0.00274
3987.63451,0.00271
3986.20934,0.00269
3984.78416,0.00268
3983.35899,0.00265
3981.93382,0.00262
3980.50865,0.00259
3979.08347,0.00260
3977.65830,0.00263
3976.23313,0.00263
3974.80795,0.00260
3973.38278,0.00258
3971.95761,0.00257
3970.53243,0.00254
3969.10726,0.00247
3967.68209,0.00240
3966.25691,0.00236
3964.83174,0.00237
3963.40657,0.00237
3961.98139,0.00236
3960.55622,0.00232
3959.13105,0.00230
3957.70587,0.00231
3956.28070,0.00232
3954.85553,0.00231
3953.43036,0.00225
3952.00518,0.00217
3950.58001,0.00207
3949.15484,0.00199
3947.72966,0.00192
3946.30449,0.00182
3944.87932,0.00168
3943.45414,0.00153
3942.02897,0.00141
3940.60380,0.00135
3939.17862,0.00133
3937.75345,0.00130
3936.32828,0.00121
3934.90310,0.00109
3933.47793,0.00095
3932.05276,0.00079
3930.62758,0.00061
3929.20241,0.00044
3927.77724,0.00031
3926.35207,0.00018
3924.92689,-0.00001
3923.50172,-0.00028
3922.07655,-0.00055
3920.65137,-0.00077
3919.22620,-0.00093
3917.80103,-0.00110
3916.37585,-0.00133
3914.95068,-0.00159
3913.52551,-0.00186
3912.10033,-0.00211
3910.67516,-0.00237
3909.24999,-0.00262
3907.82481,-0.00283
3906.39964,-0.00299
3904.97447,-0.00314
3903.54929,-0.00333
3902.12412,-0.00354
3900.69895,-0.00372
3899.27378,-0.00388
3897.84860,-0.00409
3896.42343,-0.00435
3894.99826,-0.00465
3893.57308,-0.00491
3892.14791,-0.00508
3890.72274,-0.00517
3889.29756,-0.00526
3887.87239,-0.00534
3886.44722,-0.00539
3885.02204,-0.00544
3883.59687,-0.00558
3882.17170,-0.00573
3880.74652,-0.00582
3879.32135,-0.00593
3877.89618,-0.00611
3876.47100,-0.00627
3875.04583,-0.00633
3873.62066,-0.00630
3872.19548,-0.00627
3870.77031,-0.00624
3869.34514,-0.00622
3867.91997,-0.00622
3866.49479,-0.00626
3865.06962,-0.00632
3863.64445,-0.00643
3862.21927,-0.00656
3860.79410,-0.00669
3859.36893,-0.00680
3857.94375,-0.00689
3856.51858,-0.00689
3855.09341,-0.00666
3853.66823,-0.00628
3852.24306,-0.00612
3850.81789,-0.00623
3849.39271,-0.00639
3847.96754,-0.00645
3846.54237,-0.00644
3845.11719,-0.00641
3843.69202,-0.00641
3842.26685,-0.00643
3840.84168,-0.00639
3839.41650,-0.00623
3837.99133,-0.00600
3836.56616,-0.00587
3835.14098,-0.00590
3833.71581,-0.00596
3832.29064,-0.00596
3830.86546,-0.00591
3829.44029,-0.00584
3828.01512,-0.00576
3826.58994,-0.00570
3825.16477,-0.00568
3823.73960,-0.00566
3822.31442,-0.00549
3820.88925,-0.00522
3819.46408,-0.00504
3818.03890,-0.00496
3816.61373,-0.00485
3815.18856,-0.00471
3813.76339,-0.00462
3812.33821,-0.00455
3810.91304,-0.00445
3809.48787,-0.00429
3808.06269,-0.00405
3806.63752,-0.00379
3805.21235,-0.00362
3803.78717,-0.00349
3802.36200,-0.00334
3800.93683,-0.00319
3799.51165,-0.00309
3798.08648,-0.00302
3796.66131,-0.00293
3795.23613,-0.00282
3793.81096,-0.00273
3792.38579,-0.00263
3790.96061,-0.00249
3789.53544,-0.00235
3788.11027,-0.00225
3786.68510,-0.00218
3785.25992,-0.00212
3783.83475,-0.00205
3782.40958,-0.00196
3780.98440,-0.00178
3779.55923,-0.00155
3778.13406,-0.00136
3776.70888,-0.00130
3775.28371,-0.00130
3773.85854,-0.00127
3772.43336,-0.00119
3771.00819,-0.00108
3769.58302,-0.00103
3768.15784,-0.00106
3766.73267,-0.00115
3765.30750,-0.00122
3763.88232,-0.00124
3762.45715,-0.00119
3761.03198,-0.00111
3759.60681,-0.00103
3758.18163,-0.00099
3756.75646,-0.00102
3755.33129,-0.00110
3753.90611,-0.00119
3752.48094,-0.00123
3751.05577,-0.00118
3749.63059,-0.00113
3748.20542,-0.00115
3746.78025,-0.00120
3745.35507,-0.00121
3743.92990,-0.00121
3742.50473,-0.00131
3741.07955,-0.00150
3739.65438,-0.00167
3738.22921,-0.00176
3736.80403,-0.00169
3735.37886,-0.00149
3733.95369,-0.00132
3732.52851,-0.00126
3731.10334,-0.00127
3729.67817,-0.00132
3728.25300,-0.00137
3726.82782,-0.00141
3725.40265,-0.00142
3723.97748,-0.00139
3722.55230,-0.00135
3721.12713,-0.00132
3719.70196,-0.00131
3718.27678,-0.00131
3716.85161,-0.00137
3715.42644,-0.00149
3714.00126,-0.00158
3712.57609,-0.00152
3711.15092,-0.00130
3709.72574,-0.00112
3708.30057,-0.00110
3706.87540,-0.00118
3705.45022,-0.00128
3704.02505,-0.00131
3702.59988,-0.00126
3701.17471,-0.00120
3699.74953,-0.00119
3698.32436,-0.00121
3696.89919,-0.00122
3695.47401,-0.00122
3694.04884,-0.00125
3692.62367,-0.00131
3691.19849,-0.00135
3689.77332,-0.00136
3688.34815,-0.00142
3686.92297,-0.00157
3685.49780,-0.00178
3684.07263,-0.00198
3682.64745,-0.00215
3681.22228,-0.00230
3679.79711,-0.00244
3678.37193,-0.00259
3676.94676,-0.00272
3675.52159,-0.00289
3674.09642,-0.00313
3672.67124,-0.00339
3671.24607,-0.00361
3669.82090,-0.00379
3668.39572,-0.00402
3666.97055,-0.00436
3665.54538,-0.00475
3664.12020,-0.00515
3662.69503,-0.00553
3661.26986,-0.00588
3659.84468,-0.00625
3658.41951,-0.00664
3656.99434,-0.00707
3655.56916,-0.00749
3654.14399,-0.00787
3652.71882,-0.00824
3651.29364,-0.00867
3649.86847,-0.00918
3648.44330,-0.00975
3647.01813,-0.01032
3645.59295,-0.01086
3644.16778,-0.01140
3642.74261,-0.01194
3641.31743,-0.01248
3639.89226,-0.01303
3638.46709,-0.01361
3637.04191,-0.01422
3635.61674,-0.01486
3634.19157,-0.01554
3632.76639,-0.01622
3631.34122,-0.01686
3629.91605,-0.01738
3628.49087,-0.01782
3627.06570,-0.01834
3625.64053,-0.01902
3624.21535,-0.01981
3622.79018,-0.02060
3621.36501,-0.02135
3619.93984,-0.02204
3618.51466,-0.02268
3617.08949,-0.02331
3615.66432,-0.02390
3614.23914,-0.02443
3612.81397,-0.02493
3611.38880,-0.02547
3609.96362,-0.02608
3608.53845,-0.02671
3607.11328,-0.02735
3605.68810,-0.02804
3604.26293,-0.02875
3602.83776,-0.02944
3601.41258,-0.03006
3599.98741,-0.03068
3598.56224,-0.03133
3597.13706,-0.03197
3595.71189,-0.03257
3594.28672,-0.03314
3592.86154,-0.03380
3591.43637,-0.03459
3590.01120,-0.03545
3588.58603,-0.03621
3587.16085,-0.03680
3585.73568,-0.03737
3584.31051,-0.03803
3582.88533,-0.03877
3581.46016,-0.03958
3580.03499,-0.04041
3578.60981,-0.04120
3577.18464,-0.04193
3575.75947,-0.04270
3574.33429,-0.04358
3572.90912,-0.04461
3571.48395,-0.04574
3570.05877,-0.04681
3568.63360,-0.04765
3567.20843,-0.04828
3565.78325,-0.04899
3564.35808,-0.04996
3562.93291,-0.05115
3561.50774,-0.05239
3560.08256,-0.05356
3558.65739,-0.05467
3557.23222,-0.05581
3555.80704,-0.05703
3554.38187,-0.05824
3552.95670,-0.05937
3551.53152,-0.06042
3550.10635,-0.06151
3548.68118,-0.06270
3547.25600,-0.06394
3545.83083,-0.06516
3544.40566,-0.06635
3542.98048,-0.06752
3541.55531,-0.06881
3540.13014,-0.07023
3538.70496,-0.07162
3537.27979,-0.07286
3535.85462,-0.07401
3534.42945,-0.07519
3533.00427,-0.07638
3531.57910,-0.07760
3530.15393,-0.07884
3528.72875,-0.08009
3527.30358,-0.08135
3525.87841,-0.08263
3524.45323,-0.08392
3523.02806,-0.08522
3521.60289,-0.08650
3520.17771,-0.08772
3518.75254,-0.08886
3517.32737,-0.08988
3515.90219,-0.09084
3514.47702,-0.09182
3513.05185,-0.09286
3511.62667,-0.09391
3510.20150,-0.09492
3508.77633,-0.09589
3507.35116,-0.09680
3505.92598,-0.09768
3504.50081,-0.09863
3503.07564,-0.09970
3501.65046,-0.10083
3500.22529,-0.10188
3498.80012,-0.10278
3497.37494,-0.10359
3495.94977,-0.10454
3494.52460,-0.10572
3493.09942,-0.10699
3491.67425,-0.10809
3490.24908,-0.10893
3488.82390,-0.10959
3487.39873,-0.11032
3485.97356,-0.11129
3484.54838,-0.11238
3483.12321,-0.11329
3481.69804,-0.11388
3480.27287,-0.11434
3478.84769,-0.11491
3477.42252,-0.11569
3475.99735,-0.11662
3474.57217,-0.11759
3473.14700,-0.11857
3471.72183,-0.11951
3470.29665,-0.12031
3468.87148,-0.12095
3467.44631,-0.12154
3466.02113,-0.12227
3464.59596,-0.12320
3463.17079,-0.12419
3461.74561,-0.12510
3460.32044,-0.12598
3458.89527,-0.12680
3457.47009,-0.12745
3456.04492,-0.12798
3454.61975,-0.12857
3453.19457,-0.12932
3451.76940,-0.13011
3450.34423,-0.13077
3448.91906,-0.13120
3447.49388,-0.13147
3446.06871,-0.13179
3444.64354,-0.13228
3443.21836,-0.13277
3441.79319,-0.13302
3440.36802,-0.13298
3438.94284,-0.13280
3437.51767,-0.13270
3436.09250,-0.13273
3434.66732,-0.13282
3433.24215,-0.13288
3431.81698,-0.13288
3430.39180,-0.13282
3428.96663,-0.13270
3427.54146,-0.13253
3426.11628,-0.13239
3424.69111,-0.13229
3423.26594,-0.13204
3421.84077,-0.13146
3420.41559,-0.13068
3418.99042,-0.12993
3417.56525,-0.12920
3416.14007,-0.12836
3414.71490,-0.12747
3413.28973,-0.12667
3411.86455,-0.12594
3410.43938,-0.12514
3409.01421,-0.12419
3407.58903,-0.12312
3406.16386,-0.12197
3404.73869,-0.12082
3403.31351,-0.11977
3401.88834,-0.11888
3400.46317,-0.11803
3399.03799,-0.11705
3397.61282,-0.11590
3396.18765,-0.11465
3394.76248,-0.11339
3393.33730,-0.11216
3391.91213,-0.11109
3390.48696,-0.11030
3389.06178,-0.10962
3387.63661,-0.10876
3386.21144,-0.10754
3384.78626,-0.10609
3383.36109,-0.10466
3381.93592,-0.10344
3380.51074,-0.10241
3379.08557,-0.10142
3377.66040,-0.10029
3376.23522,-0.09900
3374.81005,-0.09767
3373.38488,-0.09641
3371.95970,-0.09521
3370.53453,-0.09404
3369.10936,-0.09296
3367.68419,-0.09213
3366.25901,-0.09157
3364.83384,-0.09103
3363.40867,-0.09022
3361.98349,-0.08912
3360.55832,-0.08797
3359.13315,-0.08693
3357.70797,-0.08600
3356.28280,-0.08509
3354.85763,-0.08411
3353.43245,-0.08306
3352.00728,-0.08200
3350.58211,-0.08101
3349.15693,-0.08008
3347.73176,-0.07914
3346.30659,-0.07817
3344.88141,-0.07718
3343.45624,-0.07618
3342.03107,-0.07517
3340.60590,-0.07419
3339.18072,-0.07327
3337.75555,-0.07241
3336.33038,-0.07152
3334.90520,-0.07058
3333.48003,-0.06957
3332.05486,-0.06852
3330.62968,-0.06742
3329.20451,-0.06632
3327.77934,-0.06528
3326.35416,-0.06436
3324.92899,-0.06354
3323.50382,-0.06273
3322.07864,-0.06183
3320.65347,-0.06083
3319.22830,-0.05975
3317.80312,-0.05864
3316.37795,-0.05757
3314.95278,-0.05654
3313.52760,-0.05552
3312.10243,-0.05448
3310.67726,-0.05342
3309.25209,-0.05237
3307.82691,-0.05133
3306.40174,-0.05033
3304.97657,-0.04940
3303.55139,-0.04853
3302.12622,-0.04771
3300.70105,-0.04689
3299.27587,-0.04604
3297.85070,-0.04519
3296.42553,-0.04435
3295.00035,-0.04348
3293.57518,-0.04256
3292.15001,-0.04166
3290.72483,-0.04086
3289.29966,-0.04011
3287.87449,-0.03936
3286.44931,-0.03865
3285.02414,-0.03801
3283.59897,-0.03744
3282.17380,-0.03685
3280.74862,-0.03620
3279.32345,-0.03550
3277.89828,-0.03483
3276.47310,-0.03423
3275.04793,-0.03371
3273.62276,-0.03319
3272.19758,-0.03265
3270.77241,-0.03213
3269.34724,-0.03170
3267.92206,-0.03135
3266.49689,-0.03107
3265.07172,-0.03078
3263.64654,-0.03043
3262.22137,-0.02999
3260.79620,-0.02949
3259.37102,-0.02903
3257.94585,-0.02865
3256.52068,-0.02832
3255.09551,-0.02799
3253.67033,-0.02763
3252.24516,-0.02728
3250.81999,-0.02694
3249.39481,-0.02661
3247.96964,-0.02632
3246.54447,-0.02607
3245.11929,-0.02586
3243.69412,-0.02566
3242.26895,-0.02544
3240.84377,-0.02518
3239.41860,-0.02488
3237.99343,-0.02455
3236.56825,-0.02420
3235.14308,-0.02387
3233.71791,-0.02359
3232.29273,-0.02337
3230.86756,-0.02315
3229.44239,-0.02291
3228.01722,-0.02264
3226.59204,-0.02238
3225.16687,-0.02212
3223.74170,-0.02183
3222.31652,-0.02153
