3999.21017,0.03684
3998.49755,0.03679
3997.78494,0.03677
3997.07232,0.03682
3996.35970,0.03693
3995.64708,0.03707
3994.93447,0.03718
3994.22185,0.03719
3993.50923,0.03710
3992.79661,0.03693
3992.08400,0.03669
3991.37138,0.03643
3990.65876,0.03618
3989.94614,0.03596
3989.23352,0.03578
3988.52091,0.03563
3987.80829,0.03547
3987.09567,0.03531
3986.38305,0.03524
3985.67044,0.03534
3984.95782,0.03564
3984.24520,0.03612
3983.53258,0.03668
3982.81997,0.03722
3982.10735,0.03761
3981.39473,0.03778
3980.68211,0.03777
3979.96950,0.03765
3979.25688,0.03758
3978.54426,0.03767
3977.83164,0.03796
3977.11902,0.03843
3976.40641,0.03904
3975.69379,0.03972
3974.98117,0.04038
3974.26855,0.04093
3973.55594,0.04129
3972.84332,0.04141
3972.13070,0.04131
3971.41808,0.04105
3970.70547,0.04071
3969.99285,0.04042
3969.28023,0.04028
3968.56761,0.04034
3967.85500,0.04065
3967.14238,0.04123
3966.42976,0.04207
3965.71714,0.04312
3965.00453,0.04426
3964.29191,0.04529
3963.57929,0.04606
3962.86667,0.04649
3962.15405,0.04661
3961.44144,0.04652
3960.72882,0.04637
3960.01620,0.04627
3959.30358,0.04634
3958.59097,0.04662
3957.87835,0.04710
3957.16573,0.04769
3956.45311,0.04832
3955.74050,0.04892
3955.02788,0.04947
3954.31526,0.04998
3953.60264,0.05047
3952.89003,0.05097
3952.17741,0.05150
3951.46479,0.05206
3950.75217,0.05257
3950.03955,0.05296
3949.32694,0.05314
3948.61432,0.05310
3947.90170,0.05287
3947.18908,0.05254
3946.47647,0.05224
3945.76385,0.05209
3945.05123,0.05225
3944.33861,0.05287
3943.62600,0.05396
3942.91338,0.05540
3942.20076,0.05697
3941.48814,0.05850
3940.77553,0.05990
3940.06291,0.06116
3939.35029,0.06231
3938.63767,0.06334
3937.92506,0.06425
3937.21244,0.06501
3936.49982,0.06557
3935.78720,0.06591
3935.07458,0.06604
3934.36197,0.06601
3933.64935,0.06594
3932.93673,0.06596
3932.22411,0.06623
3931.51150,0.06688
3930.79888,0.06796
3930.08626,0.06945
3929.37364,0.07124
3928.66103,0.07318
3927.94841,0.07520
3927.23579,0.07725
3926.52317,0.07927
3925.81056,0.08115
3925.09794,0.08275
3924.38532,0.08404
3923.67270,0.08509
3922.96008,0.08609
3922.24747,0.08716
3921.53485,0.08833
3920.82223,0.08959
3920.10961,0.09094
3919.39700,0.09238
3918.68438,0.09399
3917.97176,0.09584
3917.25914,0.09797
3916.54653,0.10032
3915.83391,0.10277
3915.12129,0.10518
3914.40867,0.10744
3913.69606,0.10949
3912.98344,0.11131
3912.27082,0.11291
3911.55820,0.11433
3910.84558,0.11562
3910.13297,0.11683
3909.42035,0.11802
3908.70773,0.11929
3907.99511,0.12072
3907.28250,0.12233
3906.56988,0.12406
3905.85726,0.12577
3905.14464,0.12738
3904.43203,0.12890
3903.71941,0.13044
3903.00679,0.13213
3902.29417,0.13403
3901.58156,0.13617
3900.86894,0.13851
3900.15632,0.14099
3899.44370,0.14348
3898.73109,0.14585
3898.01847,0.14800
3897.30585,0.14989
3896.59323,0.15156
3895.88061,0.15305
3895.16800,0.15436
3894.45538,0.15549
3893.74276,0.15645
3893.03014,0.15736
3892.31753,0.15836
3891.60491,0.15953
3890.89229,0.16087
3890.17967,0.16228
3889.46706,0.16374
3888.75444,0.16525
3888.04182,0.16687
3887.32920,0.16863
3886.61659,0.17045
3885.90397,0.17221
3885.19135,0.17374
3884.47873,0.17501
3883.76611,0.17613
3883.05350,0.17729
3882.34088,0.17865
3881.62826,0.18028
3880.91564,0.18210
3880.20303,0.18396
3879.49041,0.18567
3878.77779,0.18713
3878.06517,0.18833
3877.35256,0.18933
3876.63994,0.19021
3875.92732,0.19105
3875.21470,0.19194
3874.50209,0.19292
3873.78947,0.19396
3873.07685,0.19501
3872.36423,0.19601
3871.65161,0.19693
3870.93900,0.19777
3870.22638,0.19852
3869.51376,0.19913
3868.80114,0.19959
3868.08853,0.19999
3867.37591,0.20052
3866.66329,0.20137
3865.95067,0.20259
3865.23806,0.20403
3864.52544,0.20538
3863.81282,0.20637
3863.10020,0.20694
3862.38759,0.20720
3861.67497,0.20732
3860.96235,0.20740
3860.24973,0.20745
3859.53712,0.20749
3858.82450,0.20763
3858.11188,0.20805
3857.39926,0.20889
3856.68664,0.21019
3855.97403,0.21193
3855.26141,0.21397
3854.54879,0.21613
3853.83617,0.21819
3853.12356,0.21989
3852.41094,0.22111
3851.69832,0.22179
3850.98570,0.22193
3850.27309,0.22155
3849.56047,0.22071
3848.84785,0.21956
3848.13523,0.21830
3847.42262,0.21715
3846.71000,0.21623
3845.99738,0.21556
3845.28476,0.21511
3844.57214,0.21484
3843.85953,0.21475
3843.14691,0.21483
3842.43429,0.21508
3841.72167,0.21543
3841.00906,0.21579
3840.29644,0.21601
3839.58382,0.21592
3838.87120,0.21544
3838.15859,0.21461
3837.44597,0.21361
3836.73335,0.21272
3836.02073,0.21220
3835.30812,0.21215
3834.59550,0.21250
3833.88288,0.21303
3833.17026,0.21350
3832.45764,0.21377
3831.74503,0.21381
3831.03241,0.21367
3830.31979,0.21341
3829.60717,0.21309
3828.89456,0.21270
3828.18194,0.21224
3827.46932,0.21172
3826.75670,0.21115
3826.04409,0.21058
3825.33147,0.21009
3824.61885,0.20971
3823.90623,0.20941
3823.19362,0.20909
3822.48100,0.20867
3821.76838,0.20809
3821.05576,0.20739
3820.34315,0.20666
3819.63053,0.20604
3818.91791,0.20568
3818.20529,0.20572
3817.49267,0.20613
3816.78006,0.20673
3816.06744,0.20717
3815.35482,0.20711
3814.64220,0.20639
3813.92959,0.20508
3813.21697,0.20335
3812.50435,0.20143
3811.79173,0.19953
3811.07912,0.19783
3810.36650,0.19643
3809.65388,0.19538
3808.94126,0.19471
3808.22865,0.19439
3807.51603,0.19435
3806.80341,0.19445
3806.09079,0.19454
3805.37817,0.19451
3804.66556,0.19431
3803.95294,0.19392
3803.24032,0.19334
3802.52770,0.19256
3801.81509,0.19164
3801.10247,0.19057
3800.38985,0.18937
3799.67723,0.18810
3798.96462,0.18686
3798.25200,0.18573
3797.53938,0.18479
3796.82676,0.18407
3796.11415,0.18353
3795.40153,0.18313
3794.68891,0.18280
3793.97629,0.18250
3793.26367,0.18222
3792.55106,0.18197
3791.83844,0.18174
3791.12582,0.18155
3790.41320,0.18133
3789.70059,0.18105
3788.98797,0.18063
3788.27535,0.18002
3787.56273,0.17916
3786.85012,0.17803
3786.13750,0.17664
3785.42488,0.17505
3784.71226,0.17334
3783.99965,0.17165
3783.28703,0.17013
3782.57441,0.16889
3781.86179,0.16797
3781.14918,0.16729
3780.43656,0.16670
3779.72394,0.16605
3779.01132,0.16527
3778.29870,0.16437
3777.58609,0.16343
3776.87347,0.16252
3776.16085,0.16170
3775.44823,0.16103
3774.73562,0.16056
3774.02300,0.16031
3773.31038,0.16025
3772.59776,0.16031
3771.88515,0.16035
3771.17253,0.16030
3770.45991,0.16008
3769.74729,0.15965
3769.03468,0.15900
3768.32206,0.15817
3767.60944,0.15726
3766.89682,0.15637
3766.18420,0.15552
3765.47159,0.15465
3764.75897,0.15373
3764.04635,0.15275
3763.33373,0.15176
3762.62112,0.15084
3761.90850,0.15001
3761.19588,0.14927
3760.48326,0.14856
3759.77065,0.14785
3759.05803,0.14710
3758.34541,0.14631
3757.63279,0.14556
3756.92018,0.14489
3756.20756,0.14435
3755.49494,0.14394
3754.78232,0.14369
3754.06971,0.14361
3753.35709,0.14371
3752.64447,0.14395
3751.93185,0.14419
3751.21923,0.14432
3750.50662,0.14421
3749.79400,0.14381
3749.08138,0.14308
3748.36876,0.14202
3747.65615,0.14071
3746.94353,0.13929
3746.23091,0.13797
3745.51829,0.13693
3744.80568,0.13623
3744.09306,0.13576
3743.38044,0.13536
3742.66782,0.13495
3741.95521,0.13454
3741.24259,0.13421
3740.52997,0.13398
3739.81735,0.13382
3739.10473,0.13363
3738.39212,0.13328
3737.67950,0.13269
3736.96688,0.13189
3736.25426,0.13099
3735.54165,0.13014
3734.82903,0.12948
3734.11641,0.12909
3733.40379,0.12892
3732.69118,0.12892
3731.97856,0.12899
3731.26594,0.12902
3730.55332,0.12888
3729.84071,0.12844
3729.12809,0.12764
3728.41547,0.12656
3727.70285,0.12537
3726.99023,0.12426
3726.27762,0.12336
