3999.21017,0.04233
3998.49755,0.04263
3997.78494,0.04299
3997.07232,0.04313
3996.35970,0.04314
3995.64708,0.04322
3994.93447,0.04333
3994.22185,0.04338
3993.50923,0.04348
3992.79661,0.04368
3992.08400,0.04377
3991.37138,0.04358
3990.65876,0.04333
3989.94614,0.04341
3989.23352,0.04376
3988.52091,0.04400
3987.80829,0.04395
3987.09567,0.04389
3986.38305,0.04408
3985.67044,0.04441
3984.95782,0.04471
3984.24520,0.04508
3983.53258,0.04550
3982.81997,0.04563
3982.10735,0.04534
3981.39473,0.04503
3980.68211,0.04519
3979.96950,0.04589
3979.25688,0.04686
3978.54426,0.04763
3977.83164,0.04790
3977.11902,0.04777
3976.40641,0.04752
3975.69379,0.04733
3974.98117,0.04728
3974.26855,0.04747
3973.55594,0.04776
3972.84332,0.04782
3972.13070,0.04756
3971.41808,0.04742
3970.70547,0.04786
3969.99285,0.04874
3969.28023,0.04937
3968.56761,0.04923
3967.85500,0.04853
3967.14238,0.04798
3966.42976,0.04817
3965.71714,0.04906
3965.00453,0.05008
3964.29191,0.05069
3963.57929,0.05093
3962.86667,0.05125
3962.15405,0.05186
3961.44144,0.05241
3960.72882,0.05247
3960.01620,0.05222
3959.30358,0.05230
3958.59097,0.05298
3957.87835,0.05388
3957.16573,0.05453
3956.45311,0.05498
3955.74050,0.05543
3955.02788,0.05581
3954.31526,0.05598
3953.60264,0.05608
3952.89003,0.05637
3952.17741,0.05694
3951.46479,0.05778
3950.75217,0.05885
3950.03955,0.05998
3949.32694,0.06083
3948.61432,0.06113
3947.90170,0.06099
3947.18908,0.06084
3946.47647,0.06094
3945.76385,0.06132
3945.05123,0.06189
3944.33861,0.06258
3943.62600,0.06328
3942.91338,0.06383
3942.20076,0.06423
3941.48814,0.06461
3940.77553,0.06506
3940.06291,0.06570
3939.35029,0.06662
3938.63767,0.06784
3937.92506,0.06913
3937.21244,0.07011
3936.49982,0.07066
3935.78720,0.07124
3935.07458,0.07227
3934.36197,0.07357
3933.64935,0.07457
3932.93673,0.07498
3932.22411,0.07497
3931.51150,0.07503
3930.79888,0.07568
3930.08626,0.07704
3929.37364,0.07862
3928.66103,0.07976
3927.94841,0.08045
3927.23579,0.08127
3926.52317,0.08262
3925.81056,0.08431
3925.09794,0.08588
3924.38532,0.08719
3923.67270,0.08848
3922.96008,0.08992
3922.24747,0.09143
3921.53485,0.09299
3920.82223,0.09461
3920.10961,0.09609
3919.39700,0.09715
3918.68438,0.09777
3917.97176,0.09822
3917.25914,0.09885
3916.54653,0.10000
3915.83391,0.10179
3915.12129,0.10398
3914.40867,0.10617
3913.69606,0.10803
3912.98344,0.10960
3912.27082,0.11120
3911.55820,0.11309
3910.84558,0.11515
3910.13297,0.11695
3909.42035,0.11819
3908.70773,0.11907
3907.99511,0.12016
3907.28250,0.12190
3906.56988,0.12427
3905.85726,0.12695
3905.14464,0.12958
3904.43203,0.13164
3903.71941,0.13292
3903.00679,0.13388
3902.29417,0.13517
3901.58156,0.13680
3900.86894,0.13851
3900.15632,0.14036
3899.44370,0.14241
3898.73109,0.14438
3898.01847,0.14603
3897.30585,0.14739
3896.59323,0.14867
3895.88061,0.15008
3895.16800,0.15174
3894.45538,0.15338
3893.74276,0.15482
3893.03014,0.15616
3892.31753,0.15772
3891.60491,0.15962
3890.89229,0.16163
3890.17967,0.16339
3889.46706,0.16485
3888.75444,0.16625
3888.04182,0.16792
3887.32920,0.16999
3886.61659,0.17190
3885.90397,0.17268
3885.19135,0.17282
3884.47873,0.17368
